<org.gjt.sp.jedit.ActionContext: void <init>()>/org.gjt.sp.jedit.JEditActionContext.<init>/0	<org.gjt.sp.jedit.JEditActionContext: void <init>()>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeMap(java.io.DataOutputStream,java.util.Map)>/org.gjt.sp.jedit.PluginJAR$PluginCacheEntry.writeString/1	<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>/java.io.DataOutputStream.writeInt/0	<java.io.DataOutputStream: void writeInt(int)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>/java.lang.Object.toString/0	<java.lang.String: java.lang.String toString()>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>/java.lang.Object.toString/0	<java.net.URL: java.lang.String toString()>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>/java.io.DataOutputStream.writeInt/1	<java.io.DataOutputStream: void writeInt(int)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>/java.io.DataOutputStream.writeChars/0	<java.io.DataOutputStream: void writeChars(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeStringArray(java.io.DataOutputStream,java.lang.String[])>/java.io.DataOutputStream.writeInt/0	<java.io.DataOutputStream: void writeInt(int)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeStringArray(java.io.DataOutputStream,java.lang.String[])>/java.io.DataOutputStream.writeInt/1	<java.io.DataOutputStream: void writeInt(int)>
<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeStringArray(java.io.DataOutputStream,java.lang.String[])>/org.gjt.sp.jedit.PluginJAR$PluginCacheEntry.writeString/0	<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void writeString(java.io.DataOutputStream,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR$PluginDepends: void <init>()>/java.lang.Object.<init>/0	<java.lang.Object: void <init>()>
<org.gjt.sp.jedit.PluginJAR$PluginDepends: void <init>(org.gjt.sp.jedit.PluginJAR$PluginDepends)>/org.gjt.sp.jedit.PluginJAR$PluginDepends.<init>/0	<org.gjt.sp.jedit.PluginJAR$PluginDepends: void <init>()>
<org.gjt.sp.jedit.PluginJAR: boolean containsClass(java.lang.String)>/org.gjt.sp.jedit.PluginJAR.getZipFile/0	<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>
<org.gjt.sp.jedit.PluginJAR: boolean containsClass(java.lang.String)>/java.lang.RuntimeException.<init>/0	<java.lang.RuntimeException: void <init>(java.lang.Throwable)>
<org.gjt.sp.jedit.PluginJAR: boolean containsClass(java.lang.String)>/java.util.zip.ZipFile.entries/0	<java.util.zip.ZipFile: java.util.Enumeration entries()>
<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>/org.gjt.sp.jedit.jEdit.getPlugin/0	<org.gjt.sp.jedit.jEdit: org.gjt.sp.jedit.EditPlugin getPlugin(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>/org.gjt.sp.jedit.jEdit.getNotLoadedPluginJARs/0	<org.gjt.sp.jedit.jEdit: java.lang.String[] getNotLoadedPluginJARs()>
<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>/java.io.File.<init>/0	<java.io.File: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>/org.gjt.sp.jedit.PluginJAR.<init>/0	<org.gjt.sp.jedit.PluginJAR: void <init>(java.io.File)>
<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>/org.gjt.sp.jedit.PluginJAR.containsClass/0	<org.gjt.sp.jedit.PluginJAR: boolean containsClass(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.util.LinkedHashSet.<init>/0	<java.util.LinkedHashSet: void <init>()>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/org.gjt.sp.jedit.PluginJAR.getPluginDepends/0	<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginDepends getPluginDepends(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.String.valueOf/0	<java.lang.String: java.lang.String valueOf(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.<init>/0	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.append/0	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/org.gjt.sp.util.Log.log/0	<org.gjt.sp.util.Log: void log(int,java.lang.Object,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.String.valueOf/1	<java.lang.String: java.lang.String valueOf(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.<init>/1	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.append/2	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/org.gjt.sp.util.Log.log/1	<org.gjt.sp.util.Log: void log(int,java.lang.Object,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/org.gjt.sp.jedit.PluginJAR.getDependencySet/0	<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.util.Set.add/0	<java.util.HashSet: boolean add(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.util.Set.addAll/0	<java.util.AbstractCollection: boolean addAll(java.util.Collection)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.<init>/2	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/java.lang.StringBuilder.append/5	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>/org.gjt.sp.jedit.jEdit.getProperty/0	<org.gjt.sp.jedit.jEdit: java.lang.String getProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>/java.lang.StringBuilder.<init>/0	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>/java.lang.StringBuilder.append/0	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>/org.gjt.sp.util.Log.log/0	<org.gjt.sp.util.Log: void log(int,java.lang.Object,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>/java.util.zip.ZipFile.<init>/0	<java.util.zip.ZipFile: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.getPluginJAR/0	<org.gjt.sp.jedit.jEdit: org.gjt.sp.jedit.PluginJAR getPluginJAR(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.addPluginJAR/0	<org.gjt.sp.jedit.jEdit: void addPluginJAR(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.getPluginJAR/1	<org.gjt.sp.jedit.jEdit: org.gjt.sp.jedit.PluginJAR getPluginJAR(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.PluginJAR.getDependencySet/0	<org.gjt.sp.jedit.PluginJAR: java.util.Set getDependencySet(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.util.Set.iterator/0	<java.util.HashSet: java.util.Iterator iterator()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.PluginJAR.findPlugin/0	<org.gjt.sp.jedit.PluginJAR: java.lang.String findPlugin(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.PluginJAR.load/0	<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.lang.StringBuilder.<init>/0	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.lang.StringBuilder.append/0	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.getProperty/0	<org.gjt.sp.jedit.jEdit: java.lang.String getProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.MiscUtilities.getParentOfPath/0	<org.gjt.sp.jedit.MiscUtilities: java.lang.String getParentOfPath(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.util.StringTokenizer.<init>/0	<java.util.StringTokenizer: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.util.StringTokenizer.nextToken/0	<java.util.StringTokenizer: java.lang.String nextToken()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.MiscUtilities.constructPath/0	<org.gjt.sp.jedit.MiscUtilities: java.lang.String constructPath(java.lang.String,java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.getPluginJAR/2	<org.gjt.sp.jedit.jEdit: org.gjt.sp.jedit.PluginJAR getPluginJAR(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/org.gjt.sp.jedit.jEdit.addPluginJAR/1	<org.gjt.sp.jedit.jEdit: void addPluginJAR(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR load(java.lang.String,boolean)>/java.util.StringTokenizer.hasMoreTokens/0	<java.util.StringTokenizer: boolean hasMoreTokens()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.Properties.<init>/0	<java.util.Properties: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.LinkedList.<init>/0	<java.util.LinkedList: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.LinkedList.<init>/1	<java.util.LinkedList: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.PluginJAR.getZipFile/0	<org.gjt.sp.jedit.PluginJAR: java.util.zip.ZipFile getZipFile()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.LinkedList.<init>/2	<java.util.LinkedList: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.PluginJAR$PluginCacheEntry.<init>/0	<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.io.File.lastModified/0	<java.io.File: long lastModified()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.Properties.<init>/1	<java.util.Properties: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.zip.ZipFile.entries/0	<java.util.zip.ZipFile: java.util.Enumeration entries()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.JARClassLoader.getResource/0	<org.gjt.sp.jedit.JARClassLoader: java.net.URL getResource(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.JARClassLoader.getResource/1	<org.gjt.sp.jedit.JARClassLoader: java.net.URL getResource(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.JARClassLoader.getResource/2	<org.gjt.sp.jedit.JARClassLoader: java.net.URL getResource(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.JARClassLoader.getResource/3	<org.gjt.sp.jedit.JARClassLoader: java.net.URL getResource(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.JARClassLoader.getResourceAsStream/0	<org.gjt.sp.jedit.JARClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.Properties.load/0	<java.util.Properties: void load(java.io.InputStream)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.MiscUtilities.fileToClass/0	<org.gjt.sp.jedit.MiscUtilities: java.lang.String fileToClass(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.String.endsWith/2	<java.lang.String: boolean endsWith(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.add/0	<java.util.LinkedList: boolean add(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.add/1	<java.util.LinkedList: boolean add(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.add/2	<java.util.LinkedList: boolean add(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.addPluginProps/0	<org.gjt.sp.jedit.jEdit: void addPluginProps(java.util.Properties)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.size/0	<java.util.LinkedList: int size()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.toArray/0	<java.util.LinkedList: java.lang.Object[] toArray(java.lang.Object[])>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.size/1	<java.util.LinkedList: int size()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.toArray/1	<java.util.LinkedList: java.lang.Object[] toArray(java.lang.Object[])>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.util.List.iterator/0	<java.util.AbstractSequentialList: java.util.Iterator iterator()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.<init>/0	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.append/0	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getProperty/0	<org.gjt.sp.jedit.jEdit: java.lang.String getProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.<init>/1	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.append/2	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getProperty/1	<org.gjt.sp.jedit.jEdit: java.lang.String getProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.<init>/2	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.append/4	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.util.Log.log/0	<org.gjt.sp.util.Log: void log(int,java.lang.Object,java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getPlugin/0	<org.gjt.sp.jedit.jEdit: org.gjt.sp.jedit.EditPlugin getPlugin(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.pluginError/0	<org.gjt.sp.jedit.jEdit: void pluginError(java.lang.String,java.lang.String,java.lang.Object[])>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.EditPlugin$Deferred.<init>/0	<org.gjt.sp.jedit.EditPlugin$Deferred: void <init>(org.gjt.sp.jedit.PluginJAR,java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.<init>/0	<org.gjt.sp.jedit.ActionSet: void <init>(org.gjt.sp.jedit.PluginJAR,java.lang.String[],boolean[],java.net.URL)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.load/0	<org.gjt.sp.jedit.JEditActionSet: void load()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.getCacheableActionNames/0	<org.gjt.sp.jedit.ActionSet: java.lang.String[] getCacheableActionNames()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.String.valueOf/0	<java.lang.String: java.lang.String valueOf(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.<init>/3	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.append/5	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getBooleanProperty/0	<org.gjt.sp.jedit.jEdit: boolean getBooleanProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.<init>/1	<org.gjt.sp.jedit.ActionSet: void <init>(org.gjt.sp.jedit.PluginJAR,java.lang.String[],boolean[],java.net.URL)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.load/1	<org.gjt.sp.jedit.JEditActionSet: void load()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.browser.VFSBrowser.getActionContext/0	<org.gjt.sp.jedit.browser.VFSBrowser: org.gjt.sp.jedit.ActionContext getActionContext()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionContext.addActionSet/0	<org.gjt.sp.jedit.JEditActionContext: void addActionSet(org.gjt.sp.jedit.JEditActionSet)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.getCacheableActionNames/1	<org.gjt.sp.jedit.ActionSet: java.lang.String[] getCacheableActionNames()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.String.valueOf/1	<java.lang.String: java.lang.String valueOf(java.lang.Object)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.<init>/4	<java.lang.StringBuilder: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/java.lang.StringBuilder.append/6	<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getBooleanProperty/1	<org.gjt.sp.jedit.jEdit: boolean getBooleanProperty(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.gui.DockableWindowFactory.getInstance/0	<org.gjt.sp.jedit.gui.DockableWindowFactory: org.gjt.sp.jedit.gui.DockableWindowFactory getInstance()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.gui.DockableWindowFactory.loadDockableWindows/0	<org.gjt.sp.jedit.gui.DockableWindowFactory: void loadDockableWindows(org.gjt.sp.jedit.PluginJAR,java.net.URL,org.gjt.sp.jedit.PluginJAR$PluginCacheEntry)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.size/0	<org.gjt.sp.jedit.JEditActionSet: int size()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.getProperty/2	<org.gjt.sp.jedit.jEdit: java.lang.String getProperty(java.lang.String,java.lang.Object[])>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ActionSet.setLabel/0	<org.gjt.sp.jedit.ActionSet: void setLabel(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.PluginJAR.actionsPresentButNotCoreClass/0	<org.gjt.sp.jedit.PluginJAR: void actionsPresentButNotCoreClass()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.jEdit.addActionSet/0	<org.gjt.sp.jedit.jEdit: void addActionSet(org.gjt.sp.jedit.ActionSet)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry generateCache()>/org.gjt.sp.jedit.ServiceManager.loadServices/0	<org.gjt.sp.jedit.ServiceManager: void loadServices(org.gjt.sp.jedit.PluginJAR,java.net.URL,org.gjt.sp.jedit.PluginJAR$PluginCacheEntry)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/org.gjt.sp.jedit.PluginJAR.getCachePath/0	<org.gjt.sp.jedit.PluginJAR: java.lang.String getCachePath()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/org.gjt.sp.jedit.PluginJAR$PluginCacheEntry.<init>/0	<org.gjt.sp.jedit.PluginJAR$PluginCacheEntry: void <init>()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/org.gjt.sp.jedit.PluginJAR.getFile/0	<org.gjt.sp.jedit.PluginJAR: java.io.File getFile()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/java.io.File.lastModified/0	<java.io.File: long lastModified()>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/java.io.FileInputStream.<init>/0	<java.io.FileInputStream: void <init>(java.lang.String)>
<org.gjt.sp.jedit.PluginJAR: org.gjt.sp.jedit.PluginJAR$PluginCacheEntry getPluginCache(org.gjt.sp.jedit.PluginJAR)>/java.io.BufferedInputStream.<init>/0	<java.io.BufferedInputStream: void <init>(java.io.InputStream)>
